recipe_id,source,name,original_name,original_title,category,region,city,servings,step_count,ingredient_count,tool_count
820,AIC,friggione bolognese,friggione bolognese,friggione bolognese,"Vegetables, eggs and legumes",Emilia Romagna,,4.0,3,7,4
821,AIC,Frigò of Seravezza,frigò di seravezza,frigò di seravezza,"Vegetables, eggs and legumes",Toscana,,4.0,4,9,3
822,AIC,Frissoglia Lucchese,frissoglia lucchese,frissoglia lucchese,"Vegetables, eggs and legumes",Toscana,,4.0,3,9,2
823,AIC,Frittata with onion and balsamic vinegar,frittata con cipolla e aceto balsamico,frittata con cipolla e aceto balsamico,"Vegetables, eggs and legumes",Emilia Romagna,,4.0,10,6,5
824,AIC,Frittata with green onion tops,frittata con code di cipolle,frittata con code di cipolle,"Vegetables, eggs and legumes",Calabria,,4.0,4,6,5
825,AIC,Frittata with artichokes,frittata con i carciofi,frittata con i carciofi,"Vegetables, eggs and legumes",Abruzzo,,4.0,5,5,5
826,AIC,Frittata with goby,frittata con il ghiozzo,frittata con il ghiozzo,"Vegetables, eggs and legumes",Friuli Venezia Giulia,,4.0,5,6,3
827,AIC,Frittata with fish,frittata con il pesce,frittata con il pesce,Fish and seafood,Friuli Venezia Giulia,,4.0,5,8,6
828,AIC,Frittata with parsley,frittata con il prezzemolo,frittata con il prezzemolo,"Vegetables, eggs and legumes",Emilia Romagna,,4.0,4,8,3
829,AIC,Onion Frittata,frittata con la cipolla,frittata con la cipolla,"Vegetables, eggs and legumes",Emilia Romagna,,4.0,8,6,5
830,AIC,Frittata with snails,frittata con le chiocciole,frittata con le chiocciole,"Vegetables, eggs and legumes",Friuli Venezia Giulia,,4.0,6,11,5
831,AIC,Wild Herb Frittata,frittata di erbe selvatiche,frittata di erbe selvatiche,"Vegetables, eggs and legumes",Valle d'Aosta,,4.0,5,4,5
832,AIC,Leftover Macaroni Frittata ('ausati'),frittata di maccheroni “ausati”,frittata di maccheroni “ausati”,"Pasta, rice and polenta",Campania,,4.0,2,3,1
833,AIC,Frittata with frogs,frittata con le rane,frittata con le rane,"Vegetables, eggs and legumes",Emilia Romagna,Cento,4.0,5,9,3
834,AIC,Frittata with frogs,frittata con le rane,frittata con le rane,"Vegetables, eggs and legumes",Friuli Venezia Giulia,,4.0,4,5,2
835,AIC,Frittata with ricotta,frittata con ricotta,frittata con ricotta,"Vegetables, eggs and legumes",Sicilia,,4.0,3,6,6
836,AIC,Apple and Potato Frittata,frittata di mele e patate,frittata di mele e patate,"Vegetables, eggs and legumes",Valle d'Aosta,,4.0,7,5,4
837,AIC,Potato frittata,frittata di patate,frittata di patate,"Vegetables, eggs and legumes",Sardegna,,4.0,8,8,6
838,AIC,Spoleto-style truffle frittata,frittata di tartufi alla spoletina,frittata di tartufi alla spoletina,"Vegetables, eggs and legumes",Umbria,,4.0,5,4,4
839,AIC,Potato frittata,frittata di patate,frittata di patate,"Vegetables, eggs and legumes",Emilia Romagna,,4.0,6,7,6
840,AIC,Scammaro-style Pasta Frittata,frittata di scammaro,frittata di scammaro,"Pasta, rice and polenta",Campania,,4.0,4,6,3
841,AIC,Vitalba frittata,frittata di vitalba,frittata di vitalba,"Vegetables, eggs and legumes",Toscana,Garfagnino,4.0,4,7,5
842,AIC,Fried frittata,frittata fritta,frittata fritta,"Vegetables, eggs and legumes",Emilia Romagna,,4.0,6,9,6
843,AIC,Easter frittata,frittata pasquale,frittata pasquale,"Vegetables, eggs and legumes",Umbria,,4.0,8,18,6
844,AIC,Frittata Rognosa,frittata rognosa,frittata rognosa,"Vegetables, eggs and legumes",Piemonte,,4.0,4,5,3
845,AIC,Salami Frittata,frittata rognosa,frittata rognosa,"Vegetables, eggs and legumes",Veneto,,4.0,5,6,4
846,AIC,Garda-style 'Rognosa' Frittata,frittata rognosa del garda,frittata rognosa del garda,"Vegetables, eggs and legumes",Veneto,,4.0,7,10,7
847,AIC,Fritters with a 'soul' (anchovy),frittelle con l’anima,frittelle con l’anima,Appetizers,Friuli Venezia Giulia,,4.0,6,9,4
848,AIC,Salt Cod Fritters,frittelle di baccalà,frittelle di baccalà,Fish and seafood,Umbria,,4.0,5,6,6
849,AIC,Truffle Scrambled Eggs,frittatina al tartufo,frittatina al tartufo,"Vegetables, eggs and legumes",Marche,,4.0,5,5,6
850,AIC,Small frittatas in tomato sauce,frittatine al sugo,frittatine al sugo,"Vegetables, eggs and legumes",Sicilia,,4.0,6,8,5
851,AIC,Truffle Fritters,frittelle al tartufo,frittelle al tartufo,Appetizers,Abruzzo,,4.0,7,6,5
852,AIC,Borage Fritters,frittelle di borragine,frittelle di borragine,"Vegetables, eggs and legumes",Valle d'Aosta,,4.0,7,7,4
853,AIC,Chestnut flour fritters (Frittelle di Castagnaccio),frittelle di castagnaccio,frittelle di castagnaccio,Desserts and liqueurs,Emilia Romagna,,4.0,5,7,4
854,AIC,Maresina Fritters,frittelle di maresina,frittelle di maresina,Appetizers,Veneto,,6.0,5,6,7
855,AIC,apple fritters,frittelle di mele,frittelle di mele,"Vegetables, eggs and legumes",Emilia Romagna,,4.0,6,9,6
856,AIC,Brain Fritters,frittelle di cervella,frittelle di cervella,"Meat, poultry and game",Emilia Romagna,,4.0,6,10,7
857,AIC,Apple Fritters (Frittelle di Mele),frittelle di mele,frittelle di mele,Desserts and liqueurs,Trentino Alto Adige,,4.0,5,11,5
858,AIC,Apple Fritters with Moscato Wine,frittelle di mele al moscato,frittelle di mele al moscato,Desserts and liqueurs,Lombardia,,6.0,6,9,5
859,AIC,Bean Soup Fritters,frittelle di minestra di fagioli,frittelle di minestra di fagioli,"Vegetables, eggs and legumes",Emilia Romagna,,4.0,5,9,3
860,AIC,Leavened Dough Fritters (Frittelle di pasta cresciuta),frittelle di pasta cresciuta,frittelle di pasta cresciuta,Appetizers,Molise,Termoli,10.0,8,6,5
861,AIC,Rice fritters,frittelle di riso,frittelle di riso,Desserts and liqueurs,Toscana,,4.0,6,13,8
862,AIC,Rice fritters,frittelle di riso,frittelle di riso,"Vegetables, eggs and legumes",Emilia Romagna,,4.0,6,7,3
863,AIC,Small coffee or marsala fritters,frittelline al caffè o al marsala,frittelline al caffè o al marsala,Desserts and liqueurs,Emilia Romagna,,4.0,7,10,5
864,AIC,Sweet Fritters (Frittelle Dolci),frittelle dolci,frittelle dolci,Desserts and liqueurs,Calabria,,4.0,8,7,3
865,AIC,Wild Fennel Fritters,frittelline di finocchio selvatico,frittelline di finocchio selvatico,"Vegetables, eggs and legumes",Sardegna,Nuoro,4.0,7,6,8
866,AIC,Saffron Fritters,frittelline allo zafferano,frittelline allo zafferano,Appetizers,Abruzzo,,4.0,6,7,7
867,AIC,Valtellina Fritters (Sciatt),frittelle valtellinesi,frittelle valtellinesi,Appetizers,Lombardia,,6.0,6,7,4
868,AIC,Fritto alla Romana,fritto alla romana,fritto alla romana,"Meat, poultry and game",Lazio,,4.0,10,11,8
869,AIC,Black and White Fritters,fritto bianco e nero,fritto bianco e nero,"Vegetables, eggs and legumes",Emilia Romagna,,4.0,7,8,5
870,AIC,Fried celery with egg and saffron,fritto di sedani con uovo e zafferano,fritto di sedani con uovo e zafferano,"Vegetables, eggs and legumes",Abruzzo,,4.0,7,6,7
871,AIC,Mixed fried fish (fritto misto di pesce),fritto misto di pesce,fritto misto di pesce,Fish and seafood,Marche,,4.0,6,4,6
872,AIC,Piedmontese-style mixed fry (Fritto Misto alla Piemontese),fritto misto alla piemontese,fritto misto alla piemontese,"Meat, poultry and game",Piemonte,,6.0,12,21,11
873,AIC,Ascolana-style fried mix,frittura all’ascolana,frittura all’ascolana,"Meat, poultry and game",Marche,,4.0,8,9,7
874,AIC,Fried sea anemones,frittura di anemoni di mare,frittura di anemoni di mare,Appetizers,Sardegna,Cagliari,6.0,6,5,3
875,AIC,Countryside Fruit Cake,fruttara di campagna,fruttara di campagna,Desserts and liqueurs,Veneto,,4.0,5,13,5
876,AIC,fulis o fulje,fulis o fulje,fulis o fulje,Desserts and liqueurs,Friuli Venezia Giulia,"Gorizia, Collio, Carso",8.0,4,14,1
877,AIC,fugascina di mergozzo,fugascina di mergozzo,fugascina di mergozzo,Desserts and liqueurs,Piemonte,,60.0,8,9,6
878,AIC,Funghi al guazzetto,funghi al guazzetto,funghi al guazzetto,Appetizers,Emilia Romagna,Borgotaro,4.0,4,7,3
879,AIC,Roasted mushrooms,funghi arrostiti,funghi arrostiti,"Vegetables, eggs and legumes",Molise,,4.0,4,6,6
880,AIC,Truffled Rabbit Galantine,galantina di coniglio tartufata,galantina di coniglio tartufata,"Meat, poultry and game",Abruzzo,,6.0,5,8,5
881,AIC,Baked Fusilli and Orecchiette,fusilli e orecchiette in tegamino,fusilli e orecchiette in tegamino,"Pasta, rice and polenta",Campania,Avellino,4.0,7,11,6
882,AIC,Fried mushrooms,funghi fritti,funghi fritti,"Vegetables, eggs and legumes",Calabria,,4.0,5,5,4
883,AIC,Fusilli with Sausage and Truffle,fusilli salsicce e tartufo,fusilli salsicce e tartufo,"Pasta, rice and polenta",Abruzzo,,6.0,4,7,5
884,AIC,Sautéed Porcini Mushrooms (Trifolati Style),funghi porcini trifolati,funghi porcini trifolati,"Vegetables, eggs and legumes",Lombardia,,4.0,6,6,3
885,AIC,Chicken galantine,galantina di pollo,galantina di pollo,Appetizers,Emilia Romagna,,8.0,9,15,7
886,AIC,Poached Hen,gallina affogata,gallina affogata,"Meat, poultry and game",Umbria,Orvieto,6.0,6,8,6
887,AIC,Deboned hen,gallina disossata,gallina disossata,"Meat, poultry and game",Molise,,6.0,7,14,6
888,AIC,Stuffed Hen,gallina ripiena,gallina ripiena,"Meat, poultry and game",Abruzzo,,6.0,6,11,5
889,AIC,Baked Stuffed Hen,gallina ripiena al forno,gallina ripiena al forno,"Meat, poultry and game",Sardegna,Campidano,6.0,6,11,8
890,AIC,Cremona-style stuffed hen,gallina ripiena alla cremonese,gallina ripiena alla cremonese,"Meat, poultry and game",Lombardia,,4.0,8,10,5
891,AIC,Drunken Hen,gallina ubriaca,gallina ubriaca,"Meat, poultry and game",Veneto,,4.0,9,12,2
892,AIC,Lucanian-style Chicken,gallo alla lucana,gallo alla lucana,"Meat, poultry and game",Basilicata,,4.0,5,9,3
893,AIC,Gallotta (Stuffed Hen),gallotta,gallotta,"Meat, poultry and game",Abruzzo,,6.0,10,12,6
894,AIC,Cockerel a ciffe ciaffe,galluccio a ciffe ciaffe,galluccio a ciffe ciaffe,"Meat, poultry and game",Molise,,4.0,2,8,1
895,AIC,Freshwater shrimp,gambero di acqua dolce,gambero di acqua dolce,Fish and seafood,Friuli Venezia Giulia,Spilimbergo,4.0,5,7,3
896,AIC,Shrimp in green sauce,gamberi in salsa verde,gamberi in salsa verde,Fish and seafood,Umbria,,4.0,5,8,4
897,AIC,Termoli-style baked cockerel,galluccio al forno alla termolese,galluccio al forno alla termolese,"Meat, poultry and game",Molise,,4.0,5,7,3
898,AIC,Ganeffe in reduced broth,ganeffe in brodo ristretto,ganeffe in brodo ristretto,Soups and broths,Sicilia,,4.0,8,8,6
899,AIC,Garganelli,garganelli,garganelli,"Pasta, rice and polenta",Emilia Romagna,Imola,4.0,5,9,8
900,AIC,Prawns in Fisherman's Sauce,gamberoni al sugo del pescatore,gamberoni al sugo del pescatore,Fish and seafood,Abruzzo,,4.0,6,8,1
901,AIC,Garagoli alla Marottese (Marotta-style Pelican's Foot Snails),garagoli alla marottese,garagoli alla marottese,Fish and seafood,Marche,,4.0,6,11,5
902,AIC,Beef Garofolato,garofolato di manzo,garofolato di manzo,"Meat, poultry and game",Lazio,Roma,4.0,7,15,7
903,AIC,Ossola-style Veal Shank,garretto di vitello all’ossolana,garretto di vitello all’ossolana,"Meat, poultry and game",Piemonte,,6.0,4,7,3
904,AIC,Potato Gateau,gateau di patate,gateau di patate,"Vegetables, eggs and legumes",Calabria,,4.0,11,15,7
905,AIC,Gattò (Tuscan Cake Roll),gattò,gattò,Desserts and liqueurs,Toscana,Arezzo,4.0,9,13,7
906,AIC,Potato gattò,gattò di patate,gattò di patate,Pizzas and savory pies,Campania,,6.0,8,12,8
907,AIC,Potato gattò,gattò di patate,gattò di patate,"Vegetables, eggs and legumes",Campania,Napoli,4.0,7,10,6
908,AIC,Dogfish in Agliata Sauce,gattuccio in agliata,gattuccio in agliata,Fish and seafood,Sardegna,,4.0,11,10,3
909,AIC,Trieste-style meat gelatin,gelatina alla triestina,gelatina alla triestina,Appetizers,Friuli Venezia Giulia,,20.0,6,13,6
910,AIC,Pork Aspic,gelatina di maiale,gelatina di maiale,"Meat, poultry and game",Sardegna,,4.0,11,6,4
911,AIC,Roasted Mallard Duck,germano reale al forno,germano reale al forno,"Meat, poultry and game",Friuli Venezia Giulia,,4.0,5,10,5
912,AIC,Mallard duck in sauce,germano reale in sugo,germano reale in sugo,"Meat, poultry and game",Veneto,,4.0,4,14,3
913,AIC,Watermelon Pudding (Gelo di Mellone),gelo di mellone,gelo di mellone,Desserts and liqueurs,Sicilia,,,6,6,6
914,AIC,Joy of Veal,gioia di vitello,gioia di vitello,"Meat, poultry and game",Emilia Romagna,,4.0,5,10,2
915,AIC,Sweet and Sour Giardiniera,giardiniera agrodolce,giardiniera agrodolce,"Vegetables, eggs and legumes",Molise,,20.0,10,7,6
916,AIC,gnocchetti alla campidanese,gnocchetti alla campidanese,gnocchetti alla campidanese,"Pasta, rice and polenta",Sardegna,Campidano di Cagliari,6.0,13,12,9
917,AIC,Beef Genovese,girello alla genovese,girello alla genovese,"Meat, poultry and game",Molise,,4.0,7,9,6
918,AIC,Gnocchetti alla Collescipolana,gnocchetti alla collescipolana,gnocchetti alla collescipolana,"Pasta, rice and polenta",Umbria,Terni,4.0,8,13,7
919,AIC,Gnocchetti alla Sassarese (Sassari-style Gnocchetti),gnocchetti alla sassarese,gnocchetti alla sassarese,"Pasta, rice and polenta",Sardegna,,6.0,4,8,5
920,AIC,Gnocchetti with walnuts,gnocchetti alle noci,gnocchetti alle noci,"Pasta, rice and polenta",Sardegna,Campidano di Cagliari,6.0,7,9,5
921,AIC,Wild Spinach Gnocchetti (Gnocchetti di Buon Enrico),gnocchetti di buon enrico,gnocchetti di buon enrico,"Pasta, rice and polenta",Friuli Venezia Giulia,,6.0,7,10,11
922,AIC,Butter Gnocchetti in Broth,gnocchetti di burro in brodo,gnocchetti di burro in brodo,Soups and broths,Trentino Alto Adige,,4.0,7,7,3
923,AIC,Flour gnocchetti,gnocchetti di farina,gnocchetti di farina,"Pasta, rice and polenta",Trentino Alto Adige,,4.0,5,4,7
924,AIC,Gries (semolina) gnocchetti,gnocchetti di gries (semolino),gnocchetti di gries (semolino),Soups and broths,Friuli Venezia Giulia,"Gorizia, Collio, Carso, Trieste",4.0,6,5,3
925,AIC,Spleen or Liver Gnocchetti for Broth,gnocchetti di milza o fegato per brodo,gnocchetti di milza o fegato per brodo,Soups and broths,Friuli Venezia Giulia,"Gorizia, Collio, Carso",4.0,8,11,6
926,AIC,Ricotta gnocchetti with sautéed mushrooms,gnocchetti di ricotta ai funghi trifolati,gnocchetti di ricotta ai funghi trifolati,"Pasta, rice and polenta",Piemonte,,4.0,7,10,6
927,AIC,Spinach gnocchetti with Trentino ham sauce,gnocchetti di spinaci con salsa di prosciutto trentino,gnocchetti di spinaci con salsa di prosciutto trentino,"Pasta, rice and polenta",Trentino Alto Adige,,4.0,10,11,7
928,AIC,Gnocchetti covered in honey,gnocchetti ricoperti di miele,gnocchetti ricoperti di miele,Desserts and liqueurs,Calabria,,8.0,6,7,7
929,AIC,Cheese gnocchi,gnocchi al formaggio,gnocchi al formaggio,"Pasta, rice and polenta",Trentino Alto Adige,,4.0,5,10,3
930,AIC,Gnocchi alla Sorrentina,gnocchi alla sorrentina,gnocchi alla sorrentina,"Pasta, rice and polenta",Campania,,4.0,5,6,4
931,AIC,Old-fashioned gnocchi,gnocchi al modo antico,gnocchi al modo antico,"Pasta, rice and polenta",Friuli Venezia Giulia,,4.0,7,12,7
932,AIC,Gnocchi with goose sauce,gnocchi al sugo d’oca,gnocchi al sugo d’oca,"Pasta, rice and polenta",Umbria,,6.0,10,11,6
933,AIC,gnocchi alla bava,gnocchi alla bava,gnocchi alla bava,"Pasta, rice and polenta",Piemonte,,4.0,7,7,5
934,AIC,Gnocchi with Pork Ragù,gnocchi al ragù di carne di maiale,gnocchi al ragù di carne di maiale,"Pasta, rice and polenta",Molise,,6.0,11,10,8
935,AIC,Gnocchi all'Ossolana,gnocchi all’ossolana,gnocchi all’ossolana,"Pasta, rice and polenta",Piemonte,,6.0,5,13,4
936,AIC,Gnocchi with Muscovy Duck Sauce,gnocchi con il sugo d’anatra muta,gnocchi con il sugo d’anatra muta,"Pasta, rice and polenta",Friuli Venezia Giulia,Azzano Decimo,6.0,12,16,13
937,AIC,Gnocchi with partridge or hare sauce,gnocchi con sugo di pernice o lepre,gnocchi con sugo di pernice o lepre,"Pasta, rice and polenta",Sardegna,,6.0,9,11,5
938,AIC,Chestnut Gnocchi,gnocchi di castagne,gnocchi di castagne,"Pasta, rice and polenta",Toscana,Pontremoli,4.0,5,6,7
939,AIC,Nettle and Ricotta Gnocchi,gnocchi di ortiche e ricotta,gnocchi di ortiche e ricotta,"Pasta, rice and polenta",Trentino Alto Adige,,6.0,5,8,7
940,AIC,potato gnocchi,gnocchi di patate,gnocchi di patate,"Pasta, rice and polenta",Emilia Romagna,,4.0,6,6,8
941,AIC,bread and nettle gnocchi,gnocchi di pane e ortiche,gnocchi di pane e ortiche,"Pasta, rice and polenta",Friuli Venezia Giulia,,4.0,6,12,9
942,AIC,Potato gnocchi with pesto,gnocchi di patate al pesto,gnocchi di patate al pesto,"Pasta, rice and polenta",Liguria,,6.0,5,5,4
943,AIC,Potato gnocchi with monkfish sauce,gnocchi di patate al sugo di pescatrice,gnocchi di patate al sugo di pescatrice,"Pasta, rice and polenta",Abruzzo,,4.0,8,11,5
944,AIC,Potato gnocchi with Romagnola-style ragù,gnocchi di patate al ragù alla romagnola,gnocchi di patate al ragù alla romagnola,"Pasta, rice and polenta",Emilia Romagna,,6.0,9,16,6
945,AIC,Roman-style potato gnocchi,gnocchi di patate alla romana,gnocchi di patate alla romana,"Pasta, rice and polenta",Lazio,,6.0,7,5,6
946,AIC,Raw Potato Gnocchi,gnocchi di patate crude,gnocchi di patate crude,"Pasta, rice and polenta",Trentino Alto Adige,,6.0,5,7,7
947,AIC,Veronese-style potato gnocchi,gnocchi di patate alla veronese,gnocchi di patate alla veronese,"Pasta, rice and polenta",Veneto,,6.0,7,7,6
948,AIC,Potato gnocchi with duck sauce,gnocchi di patate con il sugo di papera,gnocchi di patate con il sugo di papera,"Pasta, rice and polenta",Marche,,6.0,12,16,8
949,AIC,Potato gnocchi with salted sardines,gnocchi di patate con le sardelle,gnocchi di patate con le sardelle,"Pasta, rice and polenta",Trentino Alto Adige,,6.0,8,7,8
950,AIC,Plum gnocchi,gnocchi di susine,gnocchi di susine,"Pasta, rice and polenta",Friuli Venezia Giulia,,6.0,7,8,7
951,AIC,Pumpkin gnocchi,gnocchi di zucca,gnocchi di zucca,"Pasta, rice and polenta",Friuli Venezia Giulia,,4.0,8,10,7
952,AIC,Baked Gnocco with Pork Cracklings,gnocco ingrassato al forno,gnocco ingrassato al forno,Pizzas and savory pies,Emilia Romagna,,6.0,7,7,7
953,AIC,Belluno-style pumpkin gnocchi,gnocchi di zucca alla bellunese,gnocchi di zucca alla bellunese,"Pasta, rice and polenta",Veneto,,4.0,5,6,9
954,AIC,gnudi,gnudi,gnudi,"Pasta, rice and polenta",Toscana,,4.0,8,7,5
955,AIC,Tripe-style Hunchback Cardoons,gobbi trippati,gobbi trippati,"Vegetables, eggs and legumes",Toscana,,4.0,5,9,3
956,AIC,Gòlas alla Goriziana,gòlas alla goriziana,gòlas alla goriziana,"Meat, poultry and game",Friuli Venezia Giulia,,6.0,5,8,2
957,AIC,Gramigna with Sausage,gramigna con la salsiccia,gramigna con la salsiccia,"Pasta, rice and polenta",Emilia Romagna,,4.0,6,11,4
958,AIC,Gran Bollito alla Bolognese,gran bollito alla bolognese,gran bollito alla bolognese,"Meat, poultry and game",Emilia Romagna,,6.0,6,14,1
959,AIC,Gran Bollito alla Padovana,gran bollito alla padovana,gran bollito alla padovana,"Meat, poultry and game",Veneto,,6.0,6,15,4
960,AIC,Lemon granita,granita di limone,granita di limone,Desserts and liqueurs,Sicilia,,4.0,7,4,7
961,AIC,Piedmontese Grand Boiled Meats,gran bollito piemontese,gran bollito piemontese,"Meat, poultry and game",Piemonte,,6.0,6,14,5
962,AIC,Trieste-style Spider Crab,granceola alla triestina,granceola alla triestina,Appetizers,Friuli Venezia Giulia,,4.0,5,7,5
963,AIC,Grano Cotto (Cooked Wheat),grano cotto,grano cotto,Desserts and liqueurs,Campania,,4.0,6,10,3
964,AIC,Grive,grive,grive,"Meat, poultry and game",Piemonte,,4.0,4,10,3
965,AIC,Granitti with fava beans,granitti con le fave,granitti con le fave,Soups and broths,Abruzzo,,4.0,7,6,3
966,AIC,Pork cheek with nocino and bay leaf,guancia di maiale al nocino e alloro,guancia di maiale al nocino e alloro,"Meat, poultry and game",Emilia Romagna,,4.0,7,15,5
967,AIC,Beef cheek with cumin,guanciale di manzo con cumino,guanciale di manzo con cumino,"Meat, poultry and game",Friuli Venezia Giulia,,6.0,4,10,5
968,AIC,Wheat of the Dead,grano dei morti,grano dei morti,Desserts and liqueurs,Puglia,Foggia,8.0,6,8,4
969,AIC,Guazzetto of Offal,guazzetto di frattaglie,guazzetto di frattaglie,"Meat, poultry and game",Trentino Alto Adige,,6.0,4,11,4
970,AIC,White Fish Stew (Guazzetto di Pesce in Bianco),guazzetto di pesce in bianco,guazzetto di pesce in bianco,Fish and seafood,Abruzzo,,4.0,5,14,2
971,AIC,Gubana,gubana,gubana,Desserts and liqueurs,Friuli Venezia Giulia,"Gorizia, Collio, Carso",8.0,6,19,7
972,AIC,gubana,gubana,gubana,Desserts and liqueurs,Friuli Venezia Giulia,Cividale,8.0,8,18,5
