region,ingredient,usage_count
Umbria,toasted bread,2
Umbria,coffee,2
Umbria,bread dough,2
Umbria,prosciutto,2
Umbria,grana padano,2
Umbria,alcherme,2
Umbria,rum,2
Umbria,dark chocolate,2
Umbria,lardo,2
Umbria,cherry tomato,2
Umbria,spelt,2
Umbria,tomato sauce,2
Umbria,polenta flour,2
Umbria,honey,2
Umbria,rosolio,2
Umbria,nutmeg,2
Umbria,parmigiano or pecorino cheese,2
Umbria,unsweetened cocoa powder,1
Umbria,bread,1
Umbria,chestnut,1
Umbria,baking soda,1
Umbria,anisette,1
Umbria,candied fruit,1
Umbria,royal perch fillet,1
Umbria,anchovy paste,1
Umbria,dried wild fennel flower,1
Umbria,chard or spinach,1
Umbria,anchovy,1
Umbria,agoni (whitefish),1
Umbria,duck,1
Umbria,tomato pulp,1
Umbria,raisin,1
Umbria,prune,1
Umbria,baccalà,1
Umbria,guanciale (baffo),1
Umbria,potato starch,1
Umbria,salted anchovy,1
Umbria,mustard powder,1
Umbria,lesser calamint leaf,1
Umbria,veal chop,1
Umbria,cauliflower,1
Umbria,tench,1
Umbria,royal perch,1
Umbria,whipped cream,1
Umbria,prosciutto fat,1
Umbria,queen carp,1
Umbria,sweet pecorino cheese,1
Umbria,chicken or rabbit offal,1
Umbria,fresh fennel,1
Umbria,rabbit,1
Umbria,gruyère,1
Umbria,sourdough starter,1
Umbria,stale bread,1
Umbria,chocolate,1
Umbria,anchovy fillet,1
Umbria,prosciutto crudo,1
Umbria,guinea fowl,1
Umbria,mascarpone,1
Umbria,rosemary sprig,1
Umbria,chicken,1
Umbria,marjoram,1
Umbria,artichoke,1
Umbria,asparagus,1
Umbria,spinach,1
Umbria,salami,1
Umbria,frying oil,1
Umbria,salted cod,1
Umbria,orvieto wine,1
Umbria,free-range hen,1
Umbria,nepitella,1
Umbria,freshwater shrimp,1
Umbria,boiled bean,1
Umbria,goose,1
Umbria,lentil,1
Umbria,grass pea,1
Umbria,corn,1
Umbria,barley,1
Umbria,wheat,1
Umbria,sausage meat,1
Umbria,lumache pasta (durum wheat),1
Umbria,trout,1
Umbria,lumachine pasta,1
Umbria,borettane onion,1
Umbria,pork loin,1
Umbria,lardo or prosciutto fat,1
Umbria,prosciutto bone,1
Umbria,orange zest,1
Umbria,egg white,1
Umbria,black olife,1
Umbria,red wine,1
Umbria,wood pigeon,1
Umbria,ristretto coffee,1
Umbria,cooked must,1
Umbria,sultana raisin,1
Umbria,candied citron,1
Umbria,ground cinnamon,1
Umbria,sweetened cocoa powder,1
Umbria,hazelnut,1
Umbria,black olive,1
Umbria,hare,1
Umbria,maltagliati,1
Umbria,vegetable broth,1
Umbria,pork cracklings (ciccioli),1
Umbria,warm milk,1
Umbria,marsala wine,1
Umbria,vinsanto,1
Umbria,orange,1
Umbria,warm water,1
Umbria,salt and pepper,1
Valle d'Aosta,salt,33
Valle d'Aosta,butter,29
Valle d'Aosta,sugar,13
Valle d'Aosta,milk,12
Valle d'Aosta,wheat flour,11
Valle d'Aosta,onion,10
Valle d'Aosta,potato,10
Valle d'Aosta,egg,8
Valle d'Aosta,rice,8
Valle d'Aosta,water,8
Valle d'Aosta,black pepper,5
Valle d'Aosta,polenta flour,5
Valle d'Aosta,garlic,5
Valle d'Aosta,clove,5
Valle d'Aosta,cream,5
Valle d'Aosta,sage,4
Valle d'Aosta,carrot,4
Valle d'Aosta,red wine,4
Valle d'Aosta,lardo,4
Valle d'Aosta,herbs,4
Valle d'Aosta,fontina,4
Valle d'Aosta,cinnamon stick,4
Valle d'Aosta,toma,4
Valle d'Aosta,savoy cabbage,3
Valle d'Aosta,ground cinnamon,3
Valle d'Aosta,bay leaf,3
Valle d'Aosta,tomato,3
Valle d'Aosta,salami,2
Valle d'Aosta,baking powder,2
Valle d'Aosta,grappa,2
Valle d'Aosta,raisin,2
Valle d'Aosta,brewer's yeast,2
Valle d'Aosta,lardo or pancetta,2
Valle d'Aosta,cold water,2
Valle d'Aosta,reinette apple,2
Valle d'Aosta,olive oil,2
Valle d'Aosta,chestnut,2
Valle d'Aosta,savory,2
Valle d'Aosta,melted butter,2
Valle d'Aosta,borage leaf,2
Valle d'Aosta,leek,2
Valle d'Aosta,nettle leaf,2
Valle d'Aosta,beef,2
Valle d'Aosta,bell pepper,2
Valle d'Aosta,vinegar,2
Valle d'Aosta,chili pepper,2
Valle d'Aosta,celery,2
Valle d'Aosta,meat broth,2
Valle d'Aosta,juniper berry,2
Valle d'Aosta,rosemary sprig,2
Valle d'Aosta,rosemary,1
Valle d'Aosta,parsley,1
Valle d'Aosta,trout,1
Valle d'Aosta,meadow herb,1
Valle d'Aosta,corn flour,1
Valle d'Aosta,spices,1
Valle d'Aosta,amaretti,1
Valle d'Aosta,stale bread or breadstick,1
Valle d'Aosta,tomato pulp,1
Valle d'Aosta,crétchan or williams pear,1
Valle d'Aosta,egg white,1
Valle d'Aosta,almond,1
Valle d'Aosta,hazelnut,1
Valle d'Aosta,salt and pepper,1
Valle d'Aosta,onion or leek,1
Valle d'Aosta,boudeun,1
Valle d'Aosta,sausage,1
Valle d'Aosta,cheese,1
Valle d'Aosta,nettle,1
Valle d'Aosta,rye flour,1
Valle d'Aosta,nutmeg,1
Valle d'Aosta,martin sec or williams pear,1
Valle d'Aosta,black bread crouton,1
Valle d'Aosta,buckwheat flour,1
Valle d'Aosta,lemon,1
Valle d'Aosta,rum,1
Valle d'Aosta,grappa or rum,1
Valle d'Aosta,cocoa powder,1
Valle d'Aosta,pearl barley,1
Valle d'Aosta,seasonal vegetable,1
Valle d'Aosta,butter or lard,1
Valle d'Aosta,borlotti bean,1
Valle d'Aosta,bread crouton,1
Valle d'Aosta,boiling water,1
Valle d'Aosta,lard,1
Valle d'Aosta,dried chestnut,1
Valle d'Aosta,pasta,1
Valle d'Aosta,stale bread,1
Valle d'Aosta,grappa or liqueur,1
Valle d'Aosta,white wine,1
Valle d'Aosta,cabbage,1
Valle d'Aosta,clarified butter,1
Valle d'Aosta,basil,1
Valle d'Aosta,thyme,1
Valle d'Aosta,pancetta,1
Valle d'Aosta,celery heart,1
Valle d'Aosta,zucchini,1
Valle d'Aosta,green bean,1
Valle d'Aosta,beetroot,1
Valle d'Aosta,chard,1
Valle d'Aosta,turnip,1
Valle d'Aosta,apple cider vinegar,1
Valle d'Aosta,walnut oil,1
Valle d'Aosta,salted anchovy,1
Valle d'Aosta,endive,1
Valle d'Aosta,acquavite,1
Valle d'Aosta,santoreggia sausage,1
Valle d'Aosta,whole wheat bread,1
Valle d'Aosta,tomato sauce,1
Valle d'Aosta,short pasta,1
Valle d'Aosta,fava bean,1
Valle d'Aosta,unsweetened cocoa powder,1
Valle d'Aosta,egg yolk,1
Valle d'Aosta,milk or cream,1
Valle d'Aosta,clof,1
Valle d'Aosta,bouquet garni,1
Valle d'Aosta,red or white wine,1
Valle d'Aosta,thyme sprig,1
Valle d'Aosta,dried mushroom,1
Valle d'Aosta,goat meat,1
Valle d'Aosta,vegetable broth,1
Valle d'Aosta,beef eye of round,1
Valle d'Aosta,vanilla,1
Valle d'Aosta,gelatin sheet,1
Veneto,salt,97
Veneto,butter,68
Veneto,olive oil,67
Veneto,black pepper,56
Veneto,wheat flour,50
Veneto,onion,46
Veneto,garlic,38
Veneto,parsley,33
Veneto,egg,29
Veneto,sugar,27
Veneto,white wine,24
Veneto,parmigiano cheese,22
Veneto,milk,21
Veneto,celery,21
Veneto,bay leaf,18
Veneto,carrot,15
Veneto,vialone nano rice,14
Veneto,rosemary,13
Veneto,water,11
Veneto,egg yolk,10
Veneto,lemon,9
Veneto,sage,9
Veneto,broth,9
Veneto,grated parmigiano cheese,8
Veneto,lardo,8
Veneto,rice,8
Veneto,ground cinnamon,8
Veneto,vinegar,7
Veneto,cheese,6
Veneto,raisin,6
Veneto,breadcrumb,6
Veneto,clove,6
Veneto,tomato,5
Veneto,baking powder,5
Veneto,pine nut,5
Veneto,apple,5
Veneto,pancetta,5
Veneto,nutmeg,5
Veneto,pike,4
Veneto,meat broth,4
Veneto,potato,4
Veneto,dried fig,4
Veneto,cream,4
Veneto,lemon juice,4
Veneto,white onion,4
Veneto,wine,4
Veneto,pea,4
Veneto,beef broth,4
Veneto,lemon zest,3
Veneto,honey,3
Veneto,walnut,3
Veneto,caper,3
Veneto,shallot,3
Veneto,peeled tomato,3
Veneto,pigeon,3
Veneto,marsala wine,3
Veneto,frying oil,3
Veneto,chicken broth,3
Veneto,bell pepper,3
Veneto,tarragon,3
Veneto,salt and pepper,3
Veneto,red wine,3
Veneto,thyme,3
Veneto,tomato paste,3
Veneto,grappa,3
Veneto,seed oil,3
Veneto,stale bread,3
Veneto,egg white,3
Veneto,young turkey,2
Veneto,powdered sugar,2
Veneto,potato starch,2
Veneto,olive oil or butter,2
Veneto,golden apple,2
Veneto,coffee,2
Veneto,anchovy,2
Veneto,tench,2
Veneto,chili pepper,2
Veneto,cognac,2
Veneto,porcini mushroom,2
Veneto,sultana raisin,2
Veneto,white wine vinegar,2
Veneto,sardine,2
Veneto,luganega,2
Veneto,quail,2
Veneto,marjoram,2
Veneto,lard,2
Veneto,molass,2
Veneto,sweet almond,2
Veneto,pork liver,2
Veneto,young duck,2
Veneto,brewer's yeast,2
Veneto,white potato,2
Veneto,eel,2
Veneto,herbs,2
Veneto,anchovy fillet,2
Veneto,stockfish (baccalà),2
Veneto,salted anchovy,2
Veneto,soaked stockfish,2
Veneto,bigoli al torchio,2
Veneto,salted sardine,2
Veneto,capon,2
Veneto,poppy seed,2
Veneto,guinea fowl,2
Veneto,hen,2
Veneto,smoked pancetta,2
Veneto,margarine,2
Veneto,toasted bread slice,1
Veneto,garda lemon,1
Veneto,perch,1
Veneto,freshwater shrimp,1
Veneto,carp,1
Veneto,bleak (alborelle),1
Veneto,whitefish (lavarello),1
Veneto,toasted bread,1
Veneto,celeriac,1
Veneto,young pigeon,1
Veneto,free-range chicken,1
Veneto,vanilla,1
Veneto,medium-grain yellow polenta,1
Veneto,black truffle,1
Veneto,red radicchio,1
Veneto,monte baldo cheese,1
Veneto,vol-au-vent,1
Veneto,anise liqueur,1
Veneto,sweet potato,1
Veneto,apple ice cream,1
Veneto,mostarda veneta,1
Veneto,cocoa powder,1
Veneto,savoiardi,1
Veneto,mascarpone,1
Veneto,tuna in oil,1
Veneto,tomato pulp,1
Veneto,large cuttlefish,1
Veneto,cuttlefish ink sac,1
Veneto,lean pork,1
Veneto,pomegranate,1
Veneto,black grape must,1
Veneto,sturgeon,1
Veneto,thyme sprig,1
Veneto,spaghetti,1
Veneto,fish cheek,1
Veneto,red wine vinegar,1
Veneto,veneto sopressa,1
Veneto,celery heart,1
Veneto,stock concentrate,1
Veneto,montasù bread,1
Veneto,truffle cream,1
Veneto,langoustine,1
Veneto,fish broth,1
Veneto,cherry tomato,1
Veneto,fresh egg pasta,1
Veneto,cold butter,1
Veneto,schille,1
Veneto,grated lemon zest,1
Veneto,clof,1
Veneto,marrow,1
Veneto,sausage,1
Veneto,chicken heart,1
Veneto,pork,1
Veneto,turkey meat,1
Veneto,chicken gizzard,1
Veneto,duck liver,1
Veneto,chicken meat,1
Veneto,soave wine,1
Veneto,basil,1
Veneto,asparagus,1
Veneto,artichoke heart,1
Veneto,zucchini,1
Veneto,eggplant,1
Veneto,scampi,1
Veneto,white asparagus,1
Veneto,hop shoot,1
Veneto,cauliflower,1
Veneto,frog,1
Veneto,tastasal paste,1
Veneto,chiodini mushroom,1
Veneto,pork loin,1
Veneto,lean veal,1
Veneto,vegetable broth,1
Veneto,cuttlefish,1
Veneto,sea bass,1
Veneto,polenta flour,1
Veneto,mixed tripe,1
Veneto,shelled pea,1
Veneto,piave,1
Veneto,lamon borlotti bean,1
Veneto,gizzard,1
Veneto,chicken liver,1
Veneto,"good, degreased broth",1
Veneto,cold water,1
Veneto,stock cube,1
Veneto,pork crackling,1
Veneto,wild radicchio,1
Veneto,borlotti bean,1
Veneto,red port,1
Veneto,giblets (livers and hearts),1
Veneto,bellunese salami,1
Veneto,mushroom,1
Veneto,chicken,1
Veneto,baking soda,1
Veneto,polenta,1
Veneto,juniper berry,1
Veneto,ammonium bicarbonate,1
Veneto,white pepper,1
Veneto,amaretti,1
Veneto,yellow peach,1
Veneto,catfish,1
Veneto,bone marrow,1
Veneto,dark chocolate leaf,1
Veneto,alcherme,1
Veneto,polentina di cittadella,1
Veneto,dark chocolate glaze,1
Veneto,bitter almond,1
Veneto,horse meat,1
Veneto,dried mushroom,1
Veneto,ziti pasta,1
Veneto,grapes or cherry,1
Veneto,pear,1
Veneto,goose,1
Veneto,vanilla sugar,1
Veneto,soft-shell crab,1
Veneto,egg tagliolini,1
Veneto,chicken giblet,1
Veneto,pearl barley,1
Veneto,smoked pork,1
Veneto,wide homemade tagliatelle,1
Veneto,pork rind,1
Veneto,dried lamon borlotti bean,1
Veneto,corn flour,1
Veneto,white wafer,1
Veneto,candied citron,1
Veneto,peeled sweet almond,1
Veneto,wildflower honey,1
Veneto,aromatic reduction,1
Veneto,marasca cherry,1
Veneto,bread,1
Veneto,sangue morlacco liqueur,1
Veneto,duck breast,1
Veneto,snail,1
Veneto,large eel,1
Veneto,bread roll,1
Veneto,fatty sausage,1
Veneto,duck,1
Veneto,hard-boiled egg,1
Veneto,bassano asparagus,1
Veneto,baccalà ragno (stockfish),1
Veneto,salted lard,1
Veneto,aged woodcock,1
Veneto,salted àola,1
Veneto,bigoli pasta,1
Veneto,fresh porcini mushroom,1
Veneto,goose breast,1
Veneto,bigoli,1
Veneto,large snail,1
Veneto,dry liqueur,1
Veneto,yeast,1
Veneto,chive,1
Veneto,montasio,1
Veneto,bread crouton,1
Veneto,razor clam,1
Veneto,pork bladder,1
Veneto,yellow mountain turnip,1
Veneto,red beet,1
Veneto,ground meat,1
Veneto,goose neck skin,1
Veneto,savoy cabbage,1
Veneto,pork rib,1
Veneto,treviso radicchio,1
Veneto,soppressa,1
Veneto,guinea fowl liver and gizzard,1
Veneto,prosciutto crudo,1
Veneto,fresh pistachio,1
Veneto,white wine vinegar or lemon juice,1
Veneto,veal liver,1
Veneto,robinia flower (or acacia),1
Veneto,salami,1
Veneto,minced pork,1
Veneto,maresina leaf,1
Veneto,originario rice,1
Veneto,brown sugar,1
Veneto,orange zest,1
Veneto,yellow polenta,1
Veneto,brandy,1
Veneto,champignon mushroom,1
Veneto,cabernet wine,1
Veneto,prosecco wine,1
Veneto,mallard duck,1
Veneto,smoked ricotta,1
Veneto,yellow pumpkin,1
Veneto,horseradish in vinegar,1
Veneto,salsa verde,1
Veneto,cured tongue,1
Veneto,veal head,1
Veneto,beef brisket,1
Veneto,rosemary sprig,1
Veneto,donkey steak,1
Veneto,cooked cherry,1
Veneto,lingonberry jam,1
Veneto,chife,1
Veneto,field spinach or cultivated spinach,1
Veneto,plum,1
Veneto,durum wheat semolina,1
Veneto,stale bread roll,1
